race,driver,variable,Cluster,Percentage_of_Lap,Min,Max,Avg
Canadian_Grand_Prix,STR,throttle,4,27.419354838709676,0.0,99.0,74.0608533480247
Canadian_Grand_Prix,TSU,throttle,0,35.483870967741936,0.0,100.0,69.28924573749927
Canadian_Grand_Prix,TSU,throttle,1,27.419354838709676,0.0,100.0,76.18238881285859
Canadian_Grand_Prix,TSU,throttle,2,1.6129032258064515,0.0,100.0,77.25756121777634
Canadian_Grand_Prix,TSU,throttle,3,8.064516129032258,0.0,100.0,73.94738568222076
Canadian_Grand_Prix,TSU,throttle,4,27.419354838709676,0.0,100.0,74.60642743113851
Canadian_Grand_Prix,VER,throttle,1,65.57377049180327,0.0,100.0,76.13699337931605
Canadian_Grand_Prix,VER,throttle,2,6.557377049180328,0.0,100.0,78.61601518086717
Canadian_Grand_Prix,VER,throttle,3,8.19672131147541,0.0,100.0,74.7753174532232
Canadian_Grand_Prix,VER,throttle,4,19.672131147540984,0.0,100.0,74.67632627298879
